product_idx,true_class,true_class_cz,true_distance,rules_class,rules_class_cz,rules_distance,ml_class,ml_class_cz,ml_distance,savings_m
4869,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
5182,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
32509,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
26298,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31107,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
14155,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
3398,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
19136,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25510,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25236,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21793,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
10121,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
8009,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18345,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
13855,front_zone_bin,Přední zóna,15,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
17243,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21927,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
23156,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6490,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
18664,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30946,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19647,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
27930,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20662,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
7339,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1777,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
416,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
24659,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
958,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
9985,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
29504,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
7762,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18322,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
7145,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18126,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22726,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
32838,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
8420,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
19111,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
3524,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
9423,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
16525,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28030,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
19639,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
6275,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26603,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
23260,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
4503,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
26301,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14022,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
32695,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4421,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13336,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1187,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
123,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
14213,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
23186,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
10267,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
4434,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
889,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
29833,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
17702,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
24770,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
801,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13794,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
17853,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
30917,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
131,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
27176,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
16611,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28282,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
15066,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
21441,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
19123,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31560,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
10369,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21798,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
1432,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
11350,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25771,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
4964,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21356,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
681,front_zone_bin,Přední zóna,15,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
22621,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
17111,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20679,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
25326,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
4905,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6143,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8168,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
30810,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6315,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
4296,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
29113,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25684,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
20743,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
12295,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
9304,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
27684,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22715,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
11433,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
27961,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
28267,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
16555,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
12971,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
9534,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
24415,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
17717,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
8742,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
29986,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
13587,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
23510,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
5451,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25192,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
1527,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
14400,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,front_zone_bin,Přední zóna,15,30
15678,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
3149,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31982,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
18036,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28306,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
8185,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
18635,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
23500,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
22764,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
14202,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
10671,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
1091,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
9925,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25782,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
899,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25889,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
9147,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
18898,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18897,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
22870,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14924,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
28870,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
10428,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
11235,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30022,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
20842,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22003,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
26782,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20394,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
14853,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
4904,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
5432,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
22664,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
4217,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,special_zone,Speciální zóna,45,0
21854,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
17882,front_zone_bin,Přední zóna,15,pallet_rack,Paleta,80,front_zone_bin,Přední zóna,15,65
3516,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13383,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1107,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
10219,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31313,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
11519,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
6411,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
15866,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13258,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
29956,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
18001,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
31291,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
6412,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
16878,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
15690,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21630,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
22144,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
4094,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
9953,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
20346,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
24220,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
15599,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
16880,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
5354,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
8114,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
24685,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
18042,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
16934,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
12386,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
20537,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
29544,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
16136,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18097,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9641,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
32924,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
12049,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30072,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
27191,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
28432,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
29317,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
